"26","RELIGION","07","CURACIONES"
"26","RELIGION","08","TEOLOGIA"
"26","RELIGION","09","PERSONAJE/ESPIRITUAL"
"26","RELIGION","10","BIOGRAFIA"
"26","RELIGION","11","SECTAS"
"26","RELIGION","12","JUDAISMO"
"26","RELIGION","13","BUDISMO"
"26","RELIGION","98","GENERAL"
"26","RELIGION","99","S/SUBTEMA"
"27","ECOLOGIA","01","ECOLOGIA INTEGRAL"
"27","ECOLOGIA","02","CAZA"
"27","ECOLOGIA","03","NATURALEZA"
"27","ECOLOGIA","04","ECOLOGIA CAMPO"
"27","ECOLOGIA","05","MARINA"
